PRIORIDADES;NomBodega;Postcosecha;NomShip;NomShop;Marca;NumPed;Po;TipoDes;Total
17/8/2020;SB Miami, FL;EL MORADO;DELAWARE VALLEY - DV FLORA;DELAWARE GROWER DIRECT;GD000608651                                       ;6553765;182020;DRY;0,3
17/8/2020;SB Miami, FL;EL MORADO;DELAWARE VALLEY - DV FLORA;DELAWARE GROWER DIRECT;GD000608667                                       ;6553765;182020;DRY;0,5
17/8/2020;SB Miami, FL;EL MORADO;DELAWARE VALLEY - DV FLORA;DELAWARE GROWER DIRECT;GD000608645                                       ;6553765;182020;DRY;0,3
17/8/2020;SB Miami, FL;EL MORADO;DELAWARE VALLEY - DV FLORA;DELAWARE GROWER DIRECT;GD000608644                                       ;6553765;182020;DRY;0,3
17/8/2020;SB Miami, FL;EL MORADO;DELAWARE VALLEY - DV FLORA;DELAWARE GROWER DIRECT;GD000608665                                       ;6553765;182020;DRY;0,3
17/8/2020;SB Miami, FL;EL MORADO;DELAWARE VALLEY - DV FLORA;DELAWARE GROWER DIRECT;GD000608647                                       ;6553765;182020;DRY;0,8
17/8/2020;SB Miami, FL;EL MORADO;DELAWARE VALLEY - DV FLORA;DELAWARE GROWER DIRECT;GD000608659                                       ;6553765;182020;DRY;0,3
17/8/2020;SB Miami, FL;EL MORADO;DELAWARE VALLEY - DV FLORA;DELAWARE GROWER DIRECT;GD000608669                                       ;6553765;182020;DRY;0,3
17/8/2020;SB Miami, FL;EL MORADO;DELAWARE VALLEY - DV FLORA;DELAWARE GROWER DIRECT;GD000608670                                       ;6553765;182020;DRY;0,3
17/8/2020;SB Miami, FL;EL MORADO;DELAWARE VALLEY - DV FLORA;FRESH BLOOMS;M0761                                             ;6536748;624783;DRY;0,3
17/8/2020;SB Miami, FL;EL MORADO;DELAWARE VALLEY - DV FLORA;FRESH BLOOMS;M0762                                             ;6536748;624783;DRY;0,3
17/8/2020;SB Miami, FL;EL MORADO;NATIVE WHOLESALE INC,NATIVE FLORAL LLC FDX;NATIVE PRODUCTION - ATLANTA;Roses Assorted Assorted 50 Cm                     ;6491828;316053;DRY;1,0
17/8/2020;SB Miami, FL;JARDINES DE COLOMBIA;DELAWARE VALLEY - DV FLORA;DELAWARE GROWER DIRECT;GD000608473                                       ;6544999;172020;DRY;0,8
17/8/2020;SB Miami, FL;JARDINES DE COLOMBIA;DELAWARE VALLEY - DV FLORA;DELAWARE GROWER DIRECT;GD000608658                                       ;6553765;182020;DRY;0,3
17/8/2020;SB Miami, FL;JARDINES DE COLOMBIA;DELAWARE VALLEY - DV FLORA;DELAWARE GROWER DIRECT;GD000608650                                       ;6553765;182020;DRY;0,3
17/8/2020;SB Miami, FL;JARDINES DE COLOMBIA;DELAWARE VALLEY - DV FLORA;DELAWARE GROWER DIRECT;GD000608663                                       ;6553765;182020;DRY;0,3
17/8/2020;SB Miami, FL;JARDINES DE COLOMBIA;DELAWARE VALLEY - DV FLORA;DELAWARE GROWER DIRECT;GD000608657                                       ;6553765;182020;DRY;0,3
17/8/2020;SB Miami, FL;JARDINES DE COLOMBIA;DELAWARE VALLEY - DV FLORA;DELAWARE GROWER DIRECT;GD000608668                                       ;6553765;182020;DRY;0,3
17/8/2020;SB Miami, FL;JARDINES DE COLOMBIA;DELAWARE VALLEY - DV FLORA;FRESH BLOOMS;M0329                                             ;6536748;624783;DRY;1,8
17/8/2020;SB Miami, FL;JARDINES DE COLOMBIA;EVERFLORA;EVERFLORA MASS MARKET;Aster Matsumoto                                   ;6512361;275703;DRY;0,5
17/8/2020;SB Miami, FL;VISTA   -   ELITE;DELAWARE VALLEY - DV FLORA;DELAWARE GROWER DIRECT;GD000608648                                       ;6553765;182020;DRY;0,5
17/8/2020;SB Miami, FL;VISTA   -   ELITE;NATIVE WHOLESALE INC,NATIVE FLORAL LLC FDX;NATIVE MASS MARKET- ATLANTA;ROSES CB 24 ST/BU. ASSORTED 55 CM                 ;6542133;316781;DRY;23,0
17/8/2020;SB Miami, FL;VISTA   -   ELITE;NATIVE WHOLESALE INC,NATIVE FLORAL LLC FDX;NATIVE MASS MARKET- ATLANTA;ROSES CB 24 ST/BU RAINBOW SEASONAL 55 CM          ;6542132;316781;DRY;25,0
17/8/2020;SB Miami, FL;EL MORADO ALSTROEMERIA;DELAWARE VALLEY - DV FLORA;DELAWARE GROWER DIRECT;GD000608646                                       ;6553765;182020;DRY;0,3
17/8/2020;SB Miami, FL;EL MORADO ALSTROEMERIA;DELAWARE VALLEY - DV FLORA;DELAWARE GROWER DIRECT;GD000608648                                       ;6553765;182020;DRY;4,0
17/8/2020;SB Miami, FL;EL MORADO ALSTROEMERIA;DELAWARE VALLEY - DV FLORA;DELAWARE GROWER DIRECT;GD000608655                                       ;6553765;182020;DRY;3,3
17/8/2020;SB Miami, FL;EL MORADO ALSTROEMERIA;DELAWARE VALLEY - DV FLORA;DELAWARE GROWER DIRECT;GD000608667                                       ;6553765;182020;DRY;0,8
17/8/2020;SB Miami, FL;EL MORADO ALSTROEMERIA;DELAWARE VALLEY - DV FLORA;DELAWARE GROWER DIRECT;GD000608644                                       ;6553765;182020;DRY;0,5
17/8/2020;SB Miami, FL;EL MORADO ALSTROEMERIA;DELAWARE VALLEY - DV FLORA;DELAWARE GROWER DIRECT;GD000608658                                       ;6553765;182020;DRY;0,3
17/8/2020;SB Miami, FL;EL MORADO ALSTROEMERIA;DELAWARE VALLEY - DV FLORA;DELAWARE GROWER DIRECT;GD000608654                                       ;6553765;182020;DRY;0,3
17/8/2020;SB Miami, FL;EL MORADO ALSTROEMERIA;DELAWARE VALLEY - DV FLORA;DELAWARE GROWER DIRECT;GD000608666                                       ;6553765;182020;DRY;0,3
17/8/2020;SB Miami, FL;POSTCOSECHA FANTASY;DELAWARE VALLEY - DV FLORA;DELAWARE GROWER DIRECT;GD000608644                                       ;6553765;182020;DRY;0,3
17/8/2020;SB Miami, FL;POSTCOSECHA FANTASY;NATIVE WHOLESALE INC,NATIVE FLORAL LLC FDX;NATIVE MASS MARKET- ATLANTA;ROSES CB 24 ST/BU FREEDOM RED 55                  ;6542134;316781;DRY;14,0
17/8/2020;SB Miami, FL;POSTCOSECHA FANTASY;NATIVE WHOLESALE INC,NATIVE FLORAL LLC FDX;NATIVE MASS MARKET- ATLANTA;ROSES CB 24 ST/BU. ASSORTED 55 CM                 ;6542133;316781;DRY;24,0
17/8/2020;SB Miami, FL;LAS MARGARITAS;DELAWARE VALLEY - DV FLORA;DELAWARE GROWER DIRECT;GD000608648                                       ;6553765;182020;DRY;1,3
17/8/2020;SB Miami, FL;LAS MARGARITAS;DELAWARE VALLEY - DV FLORA;DELAWARE GROWER DIRECT;GD000608644                                       ;6553765;182020;DRY;0,5
17/8/2020;SB Miami, FL;POSCOSECHA MERCEDES;SUNBURST FARMS;SBF WHOLESALE;LILY ASIATIC PINK BRINDISI 3/5 BL                 ;6481036;214645;DRY;0,3
17/8/2020;SB Miami, FL;POSCOSECHA MERCEDES;SUNBURST FARMS;SBF WHOLESALE;LILY ORIENTAL PINK JOOP 3/5 BL                    ;6481036;214645;DRY;0,5
17/8/2020;SB Miami, FL;POSCOSECHA MERCEDES;SUNBURST FARMS;SBF WHOLESALE;LILY ORIENTAL WHITE PREMIUM BLOND 3/5 BL          ;6481036;214645;DRY;0,5
17/8/2020;SB Miami, FL;POSCOSECHA MERCEDES;SUNBURST FARMS;SBF WHOLESALE;LILY LA HYBRID ASSORTED 3/5 BL                    ;6395421;214474;DRY;0,5
17/8/2020;SB Miami, FL;POSCOSECHA MERCEDES;SUNBURST FARMS;SBF WHOLESALE;LILY LA HYBRID ASSORTED 3/5 BL                    ;6423894;214666;DRY;0,3
17/8/2020;SB Miami, FL;POSCOSECHA MERCEDES;SUNBURST FARMS;SBF WHOLESALE;LILY LA HYBRID ASSORTED 3/5 BL                    ;6542780;216399;DRY;2,5
17/8/2020;SB Miami, FL;POSCOSECHA MERCEDES;SUNBURST FARMS;SBF WHOLESALE;CARNATION BEIGE CARAMEL FANCY                     ;6394229;214151;DRY;0,5
17/8/2020;SB Miami, FL;POSCOSECHA MERCEDES;SUNBURST FARMS;SBF WHOLESALE;CARNATION HOT PNK MANDALAY FANCY                  ;6394229;214151;DRY;0,3
17/8/2020;SB Miami, FL;POSCOSECHA MERCEDES;SUNBURST FARMS;SBF WHOLESALE;LILY ORIENTAL DRK PNK STARFIGHTER 3/5 BL          ;6395420;214477;DRY;0,5
17/8/2020;SB Miami, FL;POSCOSECHA MERCEDES;SUNBURST FARMS;SBF WHOLESALE;LILY ORIENTAL DRK PNK STARFIGHTER 3/5 BL          ;6395421;214474;DRY;0,3
17/8/2020;SB Miami, FL;POSCOSECHA MERCEDES;SUNBURST FARMS;SBF WHOLESALE;LILY ORIENTAL DRK PNK STARFIGHTER 3/5 BL          ;6542780;216399;DRY;2,5
17/8/2020;SB Miami, FL;POSCOSECHA MERCEDES;SUNBURST FARMS;SBF WHOLESALE;LILY LA HYBRID ORANGE HONESTY 3/5 BL              ;6395421;214474;DRY;0,3
17/8/2020;SB Miami, FL;POSCOSECHA MERCEDES;SUNBURST FARMS;SBF WHOLESALE;LILY ORIENTAL WHITE ASTERIAN 3/5 BL               ;6395420;214477;DRY;0,5
17/8/2020;SB Miami, FL;POSCOSECHA MERCEDES;SUNBURST FARMS;SBF WHOLESALE;LILY ORIENTAL WHITE ASTERIAN 3/5 BL               ;6395421;214474;DRY;0,3
17/8/2020;SB Miami, FL;POSCOSECHA MERCEDES;SUNBURST FARMS;SBF WHOLESALE;LILY LA HYBRID ORANGE BRUNELLO 3/5 BL             ;6395421;214474;DRY;0,3
17/8/2020;SB Miami, FL;POSCOSECHA MERCEDES;SUNBURST FARMS;SBF WHOLESALE;LILY LA HYBRID WHITE LITOUWEN 3/5 BL              ;6395421;214474;DRY;0,3
17/8/2020;SB Miami, FL;POSCOSECHA MERCEDES;SUNBURST FARMS;SBF WHOLESALE;LILY ORIENTAL ASSORTED 3/5 BL                     ;6395420;214477;DRY;0,8
17/8/2020;SB Miami, FL;POSCOSECHA MERCEDES;SUNBURST FARMS;SBF WHOLESALE;LILY ORIENTAL ASSORTED 3/5 BL                     ;6395421;214474;DRY;0,5
17/8/2020;SB Miami, FL;POSCOSECHA MERCEDES;SUNBURST FARMS;SBF WHOLESALE;LILY ORIENTAL ASSORTED 3/5 BL                     ;6542780;216399;DRY;2,5
17/8/2020;SB Miami, FL;POSCOSECHA MERCEDES;SUNBURST FARMS;SBF WHOLESALE;LILY ORIENTAL PINK SORBONNE 3/5 BL                ;6395420;214477;DRY;1,3
17/8/2020;SB Miami, FL;POSCOSECHA MERCEDES;SUNBURST FARMS;SBF WHOLESALE;LILY ORIENTAL PINK SORBONNE 3/5 BL                ;6395421;214474;DRY;0,8
17/8/2020;SB Miami, FL;POSCOSECHA MERCEDES;SUNBURST FARMS;SBF WHOLESALE;LILY ORIENTAL PINK SORBONNE 3/5 BL                ;6542780;216399;DRY;2,5
17/8/2020;SB Miami, FL;POSCOSECHA MERCEDES;SUNBURST FARMS;SBF WHOLESALE;LILY ORIENTAL WHITE ASTERIAN 2 BL                 ;6395420;214477;DRY;0,5
17/8/2020;SB Miami, FL;POSCOSECHA MERCEDES;SUNBURST FARMS;SBF WHOLESALE;LILY ORIENTAL WHITE ASTERIAN 2 BL                 ;6395421;214474;DRY;0,3
17/8/2020;SB Miami, FL;POSCOSECHA MERCEDES;SUNBURST FARMS;SBF WHOLESALE;LILY ORIENTAL WHITE ZAMBEZI 3/5 BL                ;6542780;216399;DRY;2,5
17/8/2020;SB Miami, FL;POSCOSECHA MERCEDES;SUNBURST FARMS;SBF WHOLESALE;CARNATION FALL SELECT                             ;6544282;216384;DRY;0,5
17/8/2020;SB Miami, FL;POSCOSECHA MERCEDES;SUNBURST FARMS;SBF WHOLESALE;CARNATION LAVENDER TIE POLO FUCSIA SELECT         ;6553620;216548;DRY;0,3
17/8/2020;SB Miami, FL;POSCOSECHA MERCEDES;SUNBURST FARMS;MIAMI OPEN MARKET;HYDRANGEA RED MAGICAL TROPHY (23-30CM) GRANDE     ;6544919;216493;DRY;0,5
17/8/2020;SB Miami, FL;POSCOSECHA MERCEDES;SUNBURST FARMS;MIAMI OPEN MARKET;HYDRANGEA PINK MAGICAL CHARM (23-30CM) GRANDE     ;6544919;216493;DRY;0,5
17/8/2020;SB Miami, FL;POSCOSECHA MERCEDES;DELAWARE VALLEY - DV FLORA;DELAWARE GROWER DIRECT;GD000608662                                       ;6553765;182020;DRY;0,3
17/8/2020;SB Miami, FL;WAYUU GUASCA;SUNBURST FARMS;SBF WHOLESALE;ROSE ASSORTED ASSORTED 40CM                       ;6390550;214131;DRY;0,5
17/8/2020;SB Miami, FL;WAYUU GUASCA;SUNBURST FARMS;SBF WHOLESALE;ROSE ASSORTED 40CM                                ;6390550;214131;DRY;0,5
17/8/2020;SB Miami, FL;WAYUU GUASCA;SUNBURST FARMS;SBF WHOLESALE;ROSE ASSORTED 60CM                                ;6390550;214131;DRY;1,0
17/8/2020;SB Miami, FL;WAYUU GUASCA;SUNBURST FARMS;SBF WHOLESALE;ROSE SPC PCK 93298 50CM                           ;6390550;214131;DRY;0,3
17/8/2020;SB Miami, FL;WAYUU GUASCA;DELAWARE VALLEY - DV FLORA;DELAWARE VALLEY - DV FLORA;49921                                             ;6543960;624989;DRY;2,5
17/8/2020;SB Miami, FL;WAYUU GUASCA;DELAWARE VALLEY - DV FLORA;DELAWARE VALLEY - DV FLORA;49922                                             ;6543960;624989;DRY;1,0
17/8/2020;SB Miami, FL;WAYUU GUASCA;DELAWARE VALLEY - DV FLORA;DELAWARE VALLEY - DV FLORA;GD000608641                                       ;6553760;182020;DRY;0,3
17/8/2020;SB Miami, FL;WAYUU GUASCA;DELAWARE VALLEY - DV FLORA;DELAWARE VALLEY - DV FLORA;GD000608640                                       ;6553760;182020;DRY;0,3
17/8/2020;SB Miami, FL;WAYUU GUASCA;DELAWARE VALLEY - DV FLORA;DELAWARE VALLEY - DV FLORA;GD000608635                                       ;6553760;182020;DRY;0,3
17/8/2020;SB Miami, FL;WAYUU GUASCA;DELAWARE VALLEY - DV FLORA;DELAWARE VALLEY - DV FLORA;GD000608634                                       ;6553760;182020;DRY;0,3
17/8/2020;SB Miami, FL;WAYUU GUASCA;DELAWARE VALLEY - DV FLORA;DELAWARE VALLEY - DV FLORA;GD000608639                                       ;6553760;182020;DRY;0,3
17/8/2020;SB Miami, FL;WAYUU GUASCA;DELAWARE VALLEY - DV FLORA;DELAWARE VALLEY - DV FLORA;GD000608630                                       ;6553760;182020;DRY;0,3
17/8/2020;SB Miami, FL;WAYUU GUASCA;DELAWARE VALLEY - DV FLORA;DELAWARE GROWER DIRECT;GD000608633                                       ;6553722;182020;DRY;0,3
17/8/2020;SB Miami, FL;WAYUU GUASCA;DELAWARE VALLEY - DV FLORA;DELAWARE GROWER DIRECT;GD000608642                                       ;6553722;182020;DRY;0,3
17/8/2020;SB Miami, FL;WAYUU GUASCA;DELAWARE VALLEY - DV FLORA;DELAWARE GROWER DIRECT;GD000608637                                       ;6553722;182020;DRY;0,3
17/8/2020;SB Miami, FL;WAYUU GUASCA;DELAWARE VALLEY - DV FLORA;DELAWARE GROWER DIRECT;GD000608643                                       ;6553722;182020;DRY;0,3
17/8/2020;SB Miami, FL;WAYUU GUASCA;DELAWARE VALLEY - DV FLORA;DELAWARE GROWER DIRECT;GD000608638                                       ;6553722;182020;DRY;0,3
17/8/2020;SB Miami, FL;WAYUU GUASCA;DELAWARE VALLEY - DV FLORA;DELAWARE GROWER DIRECT;GD000608653                                       ;6553765;182020;DRY;0,5
17/8/2020;SB Miami, FL;WAYUU GUASCA;DELAWARE VALLEY - DV FLORA;DELAWARE GROWER DIRECT;GD000608644                                       ;6553765;182020;DRY;0,3
17/8/2020;SB Miami, FL;WAYUU SUESCA;SUNBURST FARMS;SBF WHOLESALE;ROSE ORANGE CRUSH 60CM                            ;6391613;214305;DRY;0,5
17/8/2020;SB Miami, FL;WAYUU SUESCA;SUNBURST FARMS;SBF WHOLESALE;ROSE RED FREEDOM 40CM                             ;6390550;214131;DRY;2,0
17/8/2020;SB Miami, FL;WAYUU SUESCA;DELAWARE VALLEY - DV FLORA;DELAWARE VALLEY - DV FLORA;24961                                             ;6543959;624990;DRY;2,3
17/8/2020;SB Miami, FL;WAYUU SUESCA;DELAWARE VALLEY - DV FLORA;DELAWARE GROWER DIRECT;GD000608629                                       ;6553722;182020;DRY;0,3
17/8/2020;SB Miami, FL;WAYUU SUESCA;DELAWARE VALLEY - DV FLORA;DELAWARE GROWER DIRECT;GD000608636                                       ;6553722;182020;DRY;0,3
17/8/2020;SB Miami, FL;WAYUU SUESCA;DELAWARE VALLEY - DV FLORA;DELAWARE GROWER DIRECT;GD000608632                                       ;6553722;182020;DRY;0,3
17/8/2020;SB Miami, FL;SAN PEDRO;DELAWARE VALLEY - DV FLORA;DELAWARE GROWER DIRECT;GD000608629                                       ;6553722;182020;DRY;0,3
17/8/2020;SB Miami, FL;SAN PEDRO;DELAWARE VALLEY - DV FLORA;DELAWARE GROWER DIRECT;GD000608631                                       ;6553722;182020;DRY;0,3
17/8/2020;SB Miami, FL;SAN PEDRO;DELAWARE VALLEY - DV FLORA;DELAWARE GROWER DIRECT;GD000608628                                       ;6553722;182020;DRY;0,3
17/8/2020;SB Miami, FL;SAN PEDRO;DELAWARE VALLEY - DV FLORA;DELAWARE GROWER DIRECT;GD000608644                                       ;6553765;182020;DRY;0,3
17/8/2020;SB Miami, FL;SAN PEDRO;DELAWARE VALLEY - DV FLORA;DELAWARE GROWER DIRECT;GD000608672                                       ;6553765;182020;DRY;0,3
17/8/2020;SB Miami, FL;SAN PEDRO;NATIVE WHOLESALE INC,NATIVE FLORAL LLC FDX;NATIVE PRODUCTION - ATLANTA;ROSES  ORANGE 50 CM                               ;6542135;316781;DRY;1,0
17/8/2020;BT Mississauga, ON;BQT - SANTAMARIA;BLOOMSTAR;BLOOMSTAR TORONTO CO-ONLINE;ROMANTIC ROSE MINI BQT IVORY                      ;6553492;129361;DRY;0,5
17/8/2020;BT Mississauga, ON;BQT - SANTAMARIA;BLOOMSTAR;1-800 FULFILLMENT BLOOMSTAR (BTM);76003 VIBRANT SUMMER BQT                          ;6486451;128543;DRY;1,5
17/8/2020;BT Mississauga, ON;POSCOSECHA FANTASY OTROS;MEX Y CAN TRADING USA LLP;SAFEWAY WINNIPEG INKSTER RSC;MINIS 10st Rainbow                                ;6488978;4553475670;DRY;2,0
17/8/2020;BT Mississauga, ON;POSCOSECHA FANTASY OTROS;MEX Y CAN TRADING USA LLP;SAFEWAY WINNIPEG INKSTER RSC;MINIS 10st                                        ;6488976;4553475670;DRY;4,0
17/8/2020;BT Mississauga, ON;POSTCOSECHA FLOREX;BLOOMSTAR;BLOOMSTAR CALGARY;SPIDER SOLID COLOR                                ;6446516;128342;DRY;6,0
17/8/2020;BT Mississauga, ON;EL MORADO;BLOOMSTAR;BLOOMSTAR VANCOUVER;SAMPLES ROSES CW-SHOW-BC                          ;6540716;129112;DRY;2,5
17/8/2020;BT Mississauga, ON;A. LAS PALMAS ALSTROEMERIA;BLOOMSTAR;BLOOMSTAR LOBLAWS TORONTO;ALSTROEMERIA PURPLE 10 STEMS                      ;6240534;128732;WET;1,5
17/8/2020;BT Mississauga, ON;POSTCOSECHA SAN VALENTINO;MEX Y CAN TRADING USA LLP;SAFEWAY WINNIPEG INKSTER RSC;ROSE DOZEN MIXED CASE X 20;6488987;4553475670;DRY;19,0
17/8/2020;BT Mississauga, ON;POSTCOSECHA SAN VALENTINO;MEX Y CAN TRADING USA LLP;SAFEWAY EDMONTON RSC 009;Rainbow  Rose  pack 12st 55 cm;6488143;4553475672;DRY;6,0
17/8/2020;BT Mississauga, ON;POSTCOSECHA SAN VALENTINO;MEX Y CAN TRADING USA LLP;SAFEWAY CALGARY SOBEYS ROCKY VIEW RSC;Rainbow  Rose  pack 12st 55 cm;6488986;13023;DRY;10,0
17/8/2020;EL Garland, TX;POSTCOSECHA GERBERAS;TRADER JOE´S;TRADER JOE´S TEXAS;GERBERA 8 STEM                                    ;6372573;14082007;WET;30,0
17/8/2020;EL Garland, TX;POSTCOSECHA GERBERAS;ELITE SERVICES - PROFLOWERS;PROFLOWERS ELT GARLAND;G115 GERBERA RAINBOW 15ST 40CM-HB*8- BQT          ;6536476;2035082207;DRY;2,0
17/8/2020;EL Garland, TX;POSTCOSECHA GERBERAS;ELITE SERVICES - PROFLOWERS;PROFLOWERS ELT GARLAND;G115 GERBERA RAINBOW 15ST 40CM-HB*8- BQT          ;6536477;2035082207;DRY;0,3
17/8/2020;EL Garland, TX;POSTCOSECHA GERBERAS;ELITE FLOWER SERVICES FTD;FTD ELT GARLAND, TX;FG27 GERBER DAISY - BETTER ;6536258;2035082207;DRY;0,1
17/8/2020;EL Garland, TX;POSTCOSECHA GERBERAS;ELITE FLOWER SERVICES FTD;FTD ELT GARLAND, TX;FG27 GERBER DAISY - BETTER ;6536259;2035082207;DRY;2,0
17/8/2020;EL Garland, TX;POSTCOSECHA GERBERAS;ELITE FLOWER SERVICES FTD;FTD ELT GARLAND, TX;FG27 GERBER DAISY - BETTER ;6536260;2035082207;DRY;0,3
17/8/2020;EL Garland, TX;POSTCOSECHA GERBERAS;ELITE FLOWER SERVICES FTD;FTD ELT GARLAND, TX;FG27NV BOUQUET ASSORTED 45CM EIGHT*2;6536261;2035082207;DRY;0,1
17/8/2020;EL Garland, TX;POSTCOSECHA GERBERAS;ELITE FLOWER SERVICES FTD;FTD ELT GARLAND, TX;FG27NV GERBER DAISY - NO VASE ;6536262;2035082207;DRY;0,5
17/8/2020;EL Garland, TX;GUACARI;TRADER JOE´S;TRADER JOE´S TEXAS;DOZEN WHITE ROSES                                 ;6372595;17082007;WET;10,0
17/8/2020;EL Garland, TX;EL MORADO;TRADER JOE´S;TRADER JOE´S TEXAS;DOZEN RAINBOW ROSES                               ;6372597;17082007;WET;20,0
17/8/2020;EL Garland, TX;EL MORADO;TRADER JOE´S;TRADER JOE´S TEXAS;SPRAY ROSES                                       ;6407025;17082007;WET;13,0
17/8/2020;EL Garland, TX;A. LAS PALMAS;TRADER JOE´S;TRADER JOE´S TEXAS;DOZEN WHITE ROSES                                 ;6372595;17082007;WET;10,0
17/8/2020;EL Garland, TX;A. LAS PALMAS;TRADER JOE´S;TRADER JOE´S TEXAS;DOZEN COLOR ROSES                                 ;6377574;17082007;WET;25,0
17/8/2020;EL Garland, TX;POSCOSECHA MERCEDES;TRADER JOE´S;TRADER JOE´S TEXAS;COLOR CALLAS BUNCHES                              ;6372596;17082007;WET;5,0
17/8/2020;BT Calgary, AB;BQT - SANTAMARIA;BLOOMSTAR CALGARY *WH;FLOWER CENTRE;FC-GB WH POM MICROPOM BUTTON SELECT 70 CMS X 10 ST;6533475;128833;DRY;0,3
17/8/2020;BT Calgary, AB;POSCOSECHA FANTASY OTROS;BLOOMSTAR CALGARY *WH;FLOWER CENTRE;FC-BG-WH MINICARNATION SELECT 70 CMS X 10         ;6533475;128833;DRY;0,6
